City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
519,Kahului,US,2021-11-02 03:59:25,20.8947,-156.47,78.84,87,77,3.0,broken clouds
520,Dingle,PH,2021-11-02 03:59:25,10.9995,122.6711,82.69,80,91,12.64,overcast clouds
521,Gorontalo,ID,2021-11-02 03:59:26,0.5412,123.0595,88.41,61,98,4.16,overcast clouds
522,Markova,UA,2021-11-02 03:59:26,48.6758,24.4138,36.61,73,0,3.96,clear sky
523,Ancud,CL,2021-11-02 03:59:27,-41.8697,-73.8203,49.53,88,100,14.79,overcast clouds
524,Barra Do Garcas,BR,2021-11-02 03:59:27,-15.89,-52.2567,72.99,89,92,1.9,overcast clouds
525,Pontianak,ID,2021-11-02 03:59:28,-0.0333,109.3333,87.78,74,75,3.44,broken clouds
526,Enshi,CN,2021-11-02 03:59:28,30.3,109.4833,65.17,70,60,0.85,broken clouds
527,Lazaro Cardenas,MX,2021-11-02 03:59:29,17.9583,-102.2,78.06,83,16,2.93,few clouds
528,Eyl,SO,2021-11-02 03:59:29,7.9803,49.8164,76.86,68,12,8.21,few clouds
529,Birjand,IR,2021-11-02 03:59:29,32.8663,59.2211,36.07,27,0,6.91,clear sky
530,Kuopio,FI,2021-11-02 03:59:30,62.8924,27.677,44.55,81,75,13.8,broken clouds
531,Gijon,ES,2021-11-02 03:59:30,43.5357,-5.6615,60.01,57,90,10.0,overcast clouds
532,Kasane,BW,2021-11-02 03:59:31,-17.8167,25.15,69.89,68,0,3.44,clear sky
533,Kapit,MY,2021-11-02 03:59:31,2.0167,112.9333,92.01,54,84,2.33,broken clouds
534,Pak Phanang,TH,2021-11-02 03:59:32,8.3511,100.202,90.41,66,83,5.32,broken clouds
535,Nalut,LY,2021-11-02 03:59:32,30.3333,10.85,68.13,29,0,6.51,clear sky
536,Khasan,RU,2021-11-02 03:59:33,42.4308,130.6434,51.82,59,32,2.91,scattered clouds
537,Cabedelo,BR,2021-11-02 03:59:33,-6.9811,-34.8339,77.67,77,87,10.71,overcast clouds
538,Gorgan,IR,2021-11-02 03:59:12,36.8387,54.4348,51.76,94,40,4.61,scattered clouds
539,Atbasar,KZ,2021-11-02 03:59:34,51.8,68.3333,35.74,95,100,14.94,overcast clouds
540,Severo-Yeniseyskiy,RU,2021-11-02 03:59:34,60.3725,93.0408,5.47,82,100,5.28,overcast clouds
541,Gazli,UZ,2021-11-02 03:59:35,40.1333,63.45,50.94,50,0,8.61,clear sky
542,Warri,NG,2021-11-02 03:59:35,5.5167,5.75,73.45,95,96,3.58,overcast clouds
543,Fomboni,KM,2021-11-02 03:59:36,-12.28,43.7425,79.68,77,2,14.99,clear sky
544,Mercedes,AR,2021-11-02 03:59:36,-34.6515,-59.4307,61.84,95,100,8.63,overcast clouds
545,Nuuk,GL,2021-11-02 03:59:37,64.1835,-51.7216,37.27,83,100,9.62,overcast clouds
546,Dunedin,NZ,2021-11-02 03:59:33,-45.8742,170.5036,53.8,55,71,11.99,broken clouds
547,Namibe,AO,2021-11-02 03:59:37,-15.1961,12.1522,64.49,84,36,5.77,scattered clouds
548,Otsuki,JP,2021-11-02 03:59:38,35.6,138.9333,70.0,67,98,3.15,overcast clouds
549,Matamoros,MX,2021-11-02 03:59:38,25.5333,-103.25,75.11,36,2,3.09,clear sky
550,Quatre Cocos,MU,2021-11-02 03:59:39,-20.2078,57.7625,78.1,73,22,8.61,few clouds
551,Stromness,GB,2021-11-02 03:59:39,58.965,-3.296,46.87,91,97,8.99,light rain
552,Ponta Delgada,PT,2021-11-02 03:59:40,37.7333,-25.6667,73.51,94,75,6.91,mist
553,Acapulco,MX,2021-11-02 03:56:36,16.8634,-99.8901,78.57,83,73,3.53,broken clouds
554,Murgab,TM,2021-11-02 03:59:41,37.4966,61.9714,42.67,70,0,6.91,clear sky
555,Ishii,JP,2021-11-02 03:59:41,34.0667,134.4333,68.5,60,75,11.5,broken clouds
556,Fuxin,CN,2021-11-02 03:59:33,42.0156,121.6589,49.69,39,80,10.63,broken clouds
557,Colorado Springs,US,2021-11-02 03:59:29,38.8339,-104.8214,42.42,79,90,4.0,overcast clouds
558,Ghanzi,BW,2021-11-02 03:59:42,-21.5667,21.7833,63.88,26,0,8.9,clear sky
559,Soe,ID,2021-11-02 03:59:43,-9.8607,124.284,89.35,33,58,9.6,broken clouds
560,San Angelo,US,2021-11-02 03:58:27,31.4638,-100.437,68.54,73,42,1.99,scattered clouds
561,Santa Cecilia,BR,2021-11-02 03:59:43,-26.9608,-50.4269,56.07,98,96,3.98,overcast clouds
562,Timra,SE,2021-11-02 03:59:44,62.487,17.3257,46.11,100,90,3.44,mist
563,Beira,MZ,2021-11-02 03:59:44,-19.8436,34.8389,71.69,100,75,5.01,mist
564,Porto Novo,BJ,2021-11-02 03:59:45,6.4965,2.6036,77.36,85,71,7.99,light rain
565,Kyaikto,MM,2021-11-02 03:59:45,17.3,97.0167,85.21,70,99,2.46,overcast clouds
566,Hami,CN,2021-11-02 03:59:46,42.8,93.45,51.17,42,88,4.18,overcast clouds
567,Fougeres,FR,2021-11-02 03:59:46,48.35,-1.2,43.68,97,60,9.24,broken clouds
568,Roma,US,2021-11-02 03:59:47,43.2128,-75.4557,44.83,78,28,5.17,scattered clouds
569,Midyat,TR,2021-11-02 03:59:47,37.4247,41.3393,54.68,74,81,4.76,broken clouds
570,Rawson,AR,2021-11-02 03:59:48,-43.3002,-65.1023,57.04,75,65,31.41,broken clouds
571,Along,IN,2021-11-02 03:59:48,28.1667,94.7667,76.44,42,6,0.69,clear sky
572,Ulaanbaatar,MN,2021-11-02 03:59:52,47.9077,106.8832,33.93,47,0,8.95,clear sky
573,Slavutych,UA,2021-11-02 03:59:52,51.5196,30.7343,38.19,92,87,5.01,overcast clouds
574,San,ML,2021-11-02 03:59:53,13.3034,-4.8956,81.09,54,28,6.93,scattered clouds
575,Akdepe,TM,2021-11-02 03:59:53,42.0551,59.3788,35.69,45,90,8.08,overcast clouds
576,Lichtenstein,DE,2021-11-02 03:59:54,50.75,12.65,47.03,89,100,6.71,overcast clouds
577,Cradock,ZA,2021-11-02 03:59:54,-32.1642,25.6192,50.95,59,3,4.65,clear sky
578,Veraval,IN,2021-11-02 03:59:55,20.9,70.3667,80.67,48,42,7.65,scattered clouds
579,La Vergne,US,2021-11-02 03:59:56,36.0156,-86.5819,51.21,72,58,8.41,broken clouds
580,Gat,IL,2021-11-02 03:59:56,31.61,34.7642,71.4,83,78,1.7,broken clouds
581,Yarmouth,US,2021-11-02 03:59:57,41.7057,-70.2286,56.08,66,42,18.99,scattered clouds
582,Oranjemund,NA,2021-11-02 03:59:57,-28.55,16.4333,55.72,73,0,7.81,clear sky
583,Karratha,AU,2021-11-02 03:59:57,-20.7377,116.8463,83.1,33,0,13.62,clear sky
584,Pafos,CY,2021-11-02 03:59:58,34.7667,32.4167,71.51,78,75,17.27,broken clouds
585,Beidao,CN,2021-11-02 03:59:58,34.5686,105.8933,52.09,57,100,1.45,overcast clouds
586,Iisalmi,FI,2021-11-02 03:59:59,63.5592,27.1907,44.62,92,80,8.61,broken clouds
587,Novouzensk,RU,2021-11-02 03:59:59,50.4592,48.1431,41.16,74,17,3.15,few clouds
588,Tezu,IN,2021-11-02 04:00:00,27.9167,96.1667,80.02,37,0,3.27,clear sky
589,Rincon,US,2021-11-02 04:00:01,32.296,-81.2354,61.86,96,100,2.82,overcast clouds
590,Jihlava,CZ,2021-11-02 04:00:02,49.3961,15.5912,41.59,94,100,7.49,moderate rain
591,Yenagoa,NG,2021-11-02 04:00:03,4.9247,6.2642,72.99,97,100,2.84,overcast clouds
592,Gillette,US,2021-11-02 03:59:02,44.2911,-105.5022,30.94,77,1,1.99,clear sky
593,Paso De Los Toros,UY,2021-11-02 04:00:07,-32.8167,-56.5167,66.16,97,100,5.57,overcast clouds
594,Zabol,AF,2021-11-02 04:00:13,32.25,67.25,51.12,23,0,5.06,clear sky
595,Shimoda,JP,2021-11-02 04:00:16,34.6667,138.95,66.11,66,41,4.63,scattered clouds
596,Lazarev,RU,2021-11-02 04:00:18,52.225,141.5131,38.37,50,21,5.14,few clouds
597,Seymchan,RU,2021-11-02 04:00:18,62.8833,152.4333,-2.4,77,38,2.06,scattered clouds
598,Sioux Lookout,CA,2021-11-02 04:00:21,50.1001,-91.917,26.98,78,100,7.52,overcast clouds
599,Sebring,US,2021-11-02 04:00:22,27.4956,-81.4409,68.9,88,75,1.01,broken clouds
600,Manoel Urbano,BR,2021-11-02 04:00:23,-8.8389,-69.2597,75.06,85,98,2.95,overcast clouds
601,Camacupa,AO,2021-11-02 04:00:24,-12.0167,17.4833,62.51,93,100,2.13,overcast clouds
602,Nhulunbuy,AU,2021-11-02 04:00:24,-12.2333,136.7667,92.01,58,75,14.97,broken clouds
603,Ornskoldsvik,SE,2021-11-02 04:00:25,63.2909,18.7153,46.22,100,90,9.22,mist
604,Gravdal,NO,2021-11-02 04:00:25,68.1214,13.5031,46.6,85,100,11.56,overcast clouds
605,Mutare,ZW,2021-11-02 04:00:26,-18.9707,32.6709,67.8,68,0,1.68,clear sky
606,Mokhsogollokh,RU,2021-11-02 04:00:26,61.4681,128.9203,27.25,78,100,5.88,overcast clouds
607,Alenquer,BR,2021-11-02 04:00:27,-1.9417,-54.7383,75.52,87,46,3.24,moderate rain
608,Bani,DO,2021-11-02 04:00:27,18.2833,-70.3333,75.38,84,5,8.05,clear sky
609,Kuito,AO,2021-11-02 04:00:28,-12.3833,16.9333,60.24,94,100,3.69,light rain
610,Marsh Harbour,BS,2021-11-02 04:00:28,26.5412,-77.0636,76.69,62,44,11.03,scattered clouds
611,Anadyr,RU,2021-11-02 04:00:29,64.75,177.4833,-12.5,77,81,15.66,fog
612,Tarko-Sale,RU,2021-11-02 04:00:30,64.9225,77.785,-2.96,96,27,10.07,scattered clouds
613,Bilibino,RU,2021-11-02 04:00:30,68.0546,166.4372,-11.04,99,100,2.33,overcast clouds
614,Todos Santos,MX,2021-11-02 04:00:31,23.45,-110.2167,77.0,79,0,4.25,clear sky
615,Jackson,US,2021-11-02 03:59:31,42.4165,-122.8345,54.79,93,98,0.89,overcast clouds
616,Polewali,ID,2021-11-02 04:00:31,-3.4324,119.3435,85.78,72,96,3.53,overcast clouds
617,Half Moon Bay,US,2021-11-02 04:00:32,37.4636,-122.4286,62.2,94,90,1.01,mist
618,Bayji,IQ,2021-11-02 04:00:32,34.9311,43.487,73.85,39,23,5.14,few clouds
619,Arman,RU,2021-11-02 04:00:33,59.7,150.1667,19.02,46,92,3.04,overcast clouds
620,Auki,SB,2021-11-02 04:00:33,-8.7676,160.7034,82.87,79,71,5.55,broken clouds
621,Wad Rawah,SD,2021-11-02 04:00:34,15.1603,33.1397,86.38,41,84,12.75,broken clouds
622,Isangel,VU,2021-11-02 04:00:34,-19.55,169.2667,75.2,58,41,16.08,scattered clouds
623,Karaton,ID,2021-11-02 04:00:35,-6.3424,106.1045,86.16,57,69,4.25,broken clouds
624,Inuvik,CA,2021-11-02 04:00:35,68.3499,-133.7218,18.32,90,98,2.98,overcast clouds
625,Ulma,DE,2021-11-02 04:00:36,48.3984,9.9916,44.44,94,96,7.0,overcast clouds
626,Siocon,PH,2021-11-02 04:00:37,7.7061,122.1353,84.04,77,100,3.13,overcast clouds
627,Oistins,BB,2021-11-02 04:00:40,13.0667,-59.5333,79.56,76,95,13.58,overcast clouds
628,Grand Gaube,MU,2021-11-02 04:00:41,-20.0064,57.6608,78.39,72,3,11.01,clear sky
629,Ferme-Neuve,CA,2021-11-02 04:00:41,46.7001,-75.4493,35.8,86,12,7.76,few clouds
630,Arlit,NE,2021-11-02 04:00:42,18.7369,7.3853,75.88,22,94,5.91,overcast clouds
631,Matelandia,BR,2021-11-02 04:00:42,-25.2408,-53.9964,63.75,85,18,3.47,few clouds
632,San Rafael,AR,2021-11-02 04:00:43,-34.6177,-68.3301,54.84,80,100,4.25,overcast clouds
633,Lethem,GY,2021-11-02 04:00:43,3.3803,-59.7968,79.9,71,100,9.28,overcast clouds
634,Kavaratti,IN,2021-11-02 04:00:44,10.5669,72.642,81.45,77,90,0.83,overcast clouds
635,Leningradskiy,RU,2021-11-02 04:00:45,69.3833,178.4167,1.06,78,100,7.87,overcast clouds
636,Guararapes,BR,2021-11-02 04:00:45,-21.2608,-50.6428,69.4,80,1,6.62,clear sky
637,Languyan,PH,2021-11-02 04:00:46,5.2618,120.0807,84.74,73,99,3.42,overcast clouds
638,Puerto Lopez,CO,2021-11-02 04:00:47,4.0845,-72.956,73.96,95,99,4.68,overcast clouds
639,Mangrol,IN,2021-11-02 04:00:47,21.1167,70.1167,79.72,47,19,7.27,few clouds
640,Nikolayevka,RU,2021-11-02 04:00:48,53.1257,47.2041,36.68,84,1,2.42,clear sky
641,Taksimo,RU,2021-11-02 04:00:48,56.3444,114.8794,32.65,70,100,3.09,overcast clouds
642,Te Anau,NZ,2021-11-02 04:00:49,-45.4167,167.7167,53.85,50,70,7.11,broken clouds
643,Agadez,NE,2021-11-02 04:00:49,19.75,10.25,71.15,26,29,8.52,scattered clouds
644,Farafangana,MG,2021-11-02 04:00:49,-22.8167,47.8333,75.81,88,43,7.63,scattered clouds
645,Maragogi,BR,2021-11-02 04:00:50,-9.0122,-35.2225,76.59,86,76,10.47,broken clouds
646,Vila Franca Do Campo,PT,2021-11-02 04:00:50,37.7167,-25.4333,73.2,93,100,5.44,overcast clouds
647,Gourcy,BF,2021-11-02 04:00:51,13.2167,-2.35,77.65,38,100,6.89,overcast clouds
648,Prince Rupert,CA,2021-11-02 04:00:38,54.3161,-130.3201,43.48,63,26,6.87,scattered clouds
649,Tonekabon,IR,2021-11-02 04:00:52,36.8163,50.8738,65.97,73,96,2.33,overcast clouds
650,San Felipe,VE,2021-11-02 04:00:52,10.3399,-68.7425,69.37,98,91,1.14,overcast clouds
651,Ipixuna,BR,2021-11-02 04:00:53,-1.7625,-48.8043,74.17,97,100,3.6,overcast clouds
652,Perth,AU,2021-11-02 03:58:33,-31.9333,115.8333,66.02,61,75,14.97,broken clouds
653,Kodinsk,RU,2021-11-02 04:00:53,58.6881,99.1844,19.74,77,100,5.68,overcast clouds
654,Saryg-Sep,RU,2021-11-02 04:00:54,51.5,95.6,30.45,45,97,3.76,overcast clouds
655,Kurilsk,RU,2021-11-02 04:00:54,45.2333,147.8833,42.22,61,63,10.47,broken clouds
656,Merauke,ID,2021-11-02 04:00:55,-8.4667,140.3333,87.03,65,100,11.25,overcast clouds
657,Kanigoro,ID,2021-11-02 04:00:55,-8.13,112.219,83.64,69,68,8.48,broken clouds
658,Agadir,MA,2021-11-02 04:00:20,30.4202,-9.5982,54.05,69,0,1.86,clear sky
659,Gerede,TR,2021-11-02 04:00:56,40.8008,32.1969,40.53,92,9,5.82,clear sky
660,Zhuhai,CN,2021-11-02 04:00:57,22.2769,113.5678,82.71,73,20,12.66,few clouds
661,Bintulu,MY,2021-11-02 03:56:41,3.1667,113.0333,90.01,70,40,5.01,scattered clouds
662,Itoman,JP,2021-11-02 04:00:57,26.1247,127.6694,78.82,50,40,19.57,scattered clouds
663,Cururupu,BR,2021-11-02 04:01:01,-1.8283,-44.8683,75.11,95,37,2.33,scattered clouds
664,Khuzhir,RU,2021-11-02 04:01:02,53.1939,107.3397,35.46,55,15,6.13,few clouds
665,Carauari,BR,2021-11-02 03:59:58,-4.8828,-66.8958,76.46,85,46,2.1,scattered clouds
666,Rumuruti,KE,2021-11-02 04:01:03,0.267,36.5389,59.43,76,100,5.44,overcast clouds
667,Culebra,PR,2021-11-02 04:01:04,18.303,-65.301,80.64,77,6,15.12,clear sky
668,Labrea,BR,2021-11-02 04:01:04,-7.2586,-64.7981,73.11,97,98,2.15,light rain
669,Shache,CN,2021-11-02 04:01:05,38.4167,77.2406,51.12,28,0,2.35,clear sky
670,Gayeri,BF,2021-11-02 04:01:05,12.6497,0.4931,77.88,44,87,5.91,overcast clouds
671,Elko,US,2021-11-02 04:00:25,41.0002,-115.5012,46.74,82,100,1.01,overcast clouds
672,Bitung,ID,2021-11-02 04:01:06,1.4451,125.1824,88.65,64,82,4.74,broken clouds
